Study Name	Cu-110
4.065000E-8	-4.347455E-3
4.070000E-8	-4.412546E-3
4.075000E-8	-4.491342E-3
4.080000E-8	-4.583841E-3
4.085000E-8	-4.690044E-3
4.090000E-8	-4.799672E-3
4.095000E-8	-4.895597E-3
4.100000E-8	-4.970967E-3
4.105000E-8	-5.032633E-3
4.110000E-8	-5.060040E-3
4.115000E-8	-5.029207E-3
4.120000E-8	-4.964115E-3
4.125000E-8	-4.888745E-3
4.130000E-8	-4.796246E-3
4.135000E-8	-4.696895E-3
4.140000E-8	-4.614674E-3
4.145000E-8	-4.549582E-3
4.150000E-8	-4.501620E-3
4.155000E-8	-4.481064E-3
4.160000E-8	-4.508471E-3
4.165000E-8	-4.559860E-3
4.170000E-8	-4.607822E-3
4.175000E-8	-4.652359E-3
4.180000E-8	-4.707173E-3
4.185000E-8	-4.768839E-3
4.190000E-8	-4.796246E-3
4.195000E-8	-4.785968E-3
4.200000E-8	-4.765413E-3
4.205000E-8	-4.741432E-3
4.210000E-8	-4.693469E-3
4.215000E-8	-4.645507E-3
4.220000E-8	-4.621526E-3
4.225000E-8	-4.600970E-3
4.230000E-8	-4.576989E-3
4.235000E-8	-4.580415E-3
4.240000E-8	-4.621526E-3
4.245000E-8	-4.669488E-3
4.250000E-8	-4.734580E-3
4.255000E-8	-4.816801E-3
4.260000E-8	-4.885319E-3
4.265000E-8	-4.916152E-3
4.270000E-8	-4.926430E-3
4.275000E-8	-4.899023E-3
4.280000E-8	-4.830505E-3
4.285000E-8	-4.724302E-3
4.290000E-8	-4.590693E-3
4.295000E-8	-4.450231E-3
4.300000E-8	-4.340603E-3
4.305000E-8	-4.258381E-3
4.310000E-8	-4.186438E-3
4.315000E-8	-4.159031E-3
4.320000E-8	-4.196715E-3
4.325000E-8	-4.268659E-3
4.330000E-8	-4.364584E-3
4.335000E-8	-4.508471E-3
4.340000E-8	-4.686618E-3
4.345000E-8	-4.854486E-3
4.350000E-8	-4.984670E-3
4.355000E-8	-5.077169E-3
4.360000E-8	-5.128557E-3
4.365000E-8	-5.121706E-3
4.370000E-8	-5.066891E-3
4.375000E-8	-4.984670E-3
4.380000E-8	-4.875042E-3
4.385000E-8	-4.731154E-3
4.390000E-8	-4.583841E-3
4.395000E-8	-4.467361E-3
4.400000E-8	-4.381713E-3
4.405000E-8	-4.309770E-3
4.410000E-8	-4.265233E-3
4.415000E-8	-4.265233E-3
4.420000E-8	-4.299492E-3
4.425000E-8	-4.347455E-3
4.430000E-8	-4.402269E-3
4.435000E-8	-4.487916E-3
4.440000E-8	-4.587267E-3
4.445000E-8	-4.662636E-3
4.450000E-8	-4.717451E-3
4.455000E-8	-4.761987E-3
4.460000E-8	-4.789394E-3
4.465000E-8	-4.799672E-3
4.470000E-8	-4.792820E-3
4.475000E-8	-4.765413E-3
4.480000E-8	-4.731154E-3
4.485000E-8	-4.703747E-3
4.490000E-8	-4.655785E-3
4.495000E-8	-4.576989E-3
4.500000E-8	-4.508471E-3
4.505000E-8	-4.450231E-3
4.510000E-8	-4.371436E-3
4.515000E-8	-4.299492E-3
4.520000E-8	-4.258381E-3
4.525000E-8	-4.224122E-3
4.530000E-8	-4.189864E-3
4.535000E-8	-4.189864E-3
4.540000E-8	-4.241252E-3
4.545000E-8	-4.313196E-3
4.550000E-8	-4.402269E-3
4.555000E-8	-4.515323E-3
4.560000E-8	-4.635229E-3
4.565000E-8	-4.738006E-3
4.570000E-8	-4.813376E-3
4.575000E-8	-4.885319E-3
4.580000E-8	-4.964115E-3
4.585000E-8	-5.012077E-3
4.590000E-8	-5.012077E-3
4.595000E-8	-4.994948E-3
4.600000E-8	-4.964115E-3
4.605000E-8	-4.892171E-3
4.610000E-8	-4.789394E-3
4.615000E-8	-4.696895E-3
4.620000E-8	-4.607822E-3
4.625000E-8	-4.498194E-3
4.630000E-8	-4.395417E-3
4.635000E-8	-4.306344E-3
4.640000E-8	-4.213845E-3
4.645000E-8	-4.124772E-3
4.650000E-8	-4.052828E-3
4.655000E-8	-3.987736E-3
4.660000E-8	-3.929496E-3
4.665000E-8	-3.891811E-3
4.670000E-8	-3.874682E-3
4.675000E-8	-3.874682E-3
4.680000E-8	-3.895237E-3
4.685000E-8	-3.908941E-3
4.690000E-8	-3.888385E-3
4.695000E-8	-3.867830E-3
4.700000E-8	-3.874682E-3
4.705000E-8	-3.874682E-3
4.710000E-8	-3.840423E-3
4.715000E-8	-3.809590E-3
4.720000E-8	-3.809590E-3
4.725000E-8	-3.819867E-3
4.730000E-8	-3.833571E-3
4.735000E-8	-3.857552E-3
4.740000E-8	-3.891811E-3
4.745000E-8	-3.936348E-3
4.750000E-8	-4.011717E-3
4.755000E-8	-4.114494E-3
4.760000E-8	-4.220697E-3
4.765000E-8	-4.323473E-3
4.770000E-8	-4.422824E-3
4.775000E-8	-4.508471E-3
4.780000E-8	-4.576989E-3
4.785000E-8	-4.631803E-3
4.790000E-8	-4.655785E-3
4.795000E-8	-4.662636E-3
4.800000E-8	-4.662636E-3
4.805000E-8	-4.652359E-3
4.810000E-8	-4.607822E-3
4.815000E-8	-4.556434E-3
4.820000E-8	-4.522175E-3
4.825000E-8	-4.498194E-3
4.830000E-8	-4.453657E-3
4.835000E-8	-4.402269E-3
4.840000E-8	-4.371436E-3
4.845000E-8	-4.361158E-3
4.850000E-8	-4.337177E-3
4.855000E-8	-4.306344E-3
4.860000E-8	-4.306344E-3
4.865000E-8	-4.306344E-3
4.870000E-8	-4.282363E-3
4.875000E-8	-4.285789E-3
4.880000E-8	-4.320047E-3
4.885000E-8	-4.330325E-3
4.890000E-8	-4.316622E-3
4.895000E-8	-4.316622E-3
4.900000E-8	-4.313196E-3
4.905000E-8	-4.282363E-3
4.910000E-8	-4.244678E-3
4.915000E-8	-4.200141E-3
4.920000E-8	-4.152179E-3
4.925000E-8	-4.124772E-3
4.930000E-8	-4.117920E-3
4.935000E-8	-4.128198E-3
4.940000E-8	-4.172734E-3
4.945000E-8	-4.258381E-3
4.950000E-8	-4.347455E-3
4.955000E-8	-4.433102E-3
4.960000E-8	-4.546156E-3
4.965000E-8	-4.659211E-3
4.970000E-8	-4.720877E-3
4.975000E-8	-4.734580E-3
4.980000E-8	-4.724302E-3
4.985000E-8	-4.690044E-3
4.990000E-8	-4.604396E-3
4.995000E-8	-4.481064E-3
5.000000E-8	-4.350880E-3
5.005000E-8	-4.217271E-3
5.010000E-8	-4.066532E-3
5.015000E-8	-3.915792E-3
5.020000E-8	-3.816442E-3
5.025000E-8	-3.782183E-3
5.030000E-8	-3.795886E-3
5.035000E-8	-3.843849E-3
5.040000E-8	-3.936348E-3
5.045000E-8	-4.059680E-3
5.050000E-8	-4.189864E-3
5.055000E-8	-4.340603E-3
5.060000E-8	-4.515323E-3
5.065000E-8	-4.669488E-3
5.070000E-8	-4.768839E-3
5.075000E-8	-4.837357E-3
5.080000E-8	-4.888745E-3
5.085000E-8	-4.899023E-3
5.090000E-8	-4.875042E-3
5.095000E-8	-4.844209E-3
5.100000E-8	-4.806524E-3
5.105000E-8	-4.772265E-3
5.110000E-8	-4.751710E-3
5.115000E-8	-4.731154E-3
5.120000E-8	-4.717451E-3
5.125000E-8	-4.727728E-3
5.130000E-8	-4.734580E-3
5.135000E-8	-4.720877E-3
5.140000E-8	-4.724302E-3
5.145000E-8	-4.731154E-3
5.150000E-8	-4.686618E-3
5.155000E-8	-4.614674E-3
5.160000E-8	-4.546156E-3
5.165000E-8	-4.446805E-3
5.170000E-8	-4.323473E-3
5.175000E-8	-4.237826E-3
5.180000E-8	-4.176160E-3
5.185000E-8	-4.104216E-3
5.190000E-8	-4.066532E-3
5.195000E-8	-4.090513E-3
5.200000E-8	-4.138475E-3
5.205000E-8	-4.200141E-3
5.210000E-8	-4.275511E-3
5.215000E-8	-4.347455E-3
5.220000E-8	-4.409121E-3
5.225000E-8	-4.460509E-3
5.230000E-8	-4.470787E-3
5.235000E-8	-4.439954E-3
5.240000E-8	-4.391991E-3
5.245000E-8	-4.316622E-3
5.250000E-8	-4.206993E-3
5.255000E-8	-4.090513E-3
5.260000E-8	-3.984310E-3
5.265000E-8	-3.898663E-3
5.270000E-8	-3.847275E-3
5.275000E-8	-3.823293E-3
5.280000E-8	-3.823293E-3
5.285000E-8	-3.857552E-3
5.290000E-8	-3.926070E-3
5.295000E-8	-3.991162E-3
5.300000E-8	-4.049402E-3
5.305000E-8	-4.117920E-3
5.310000E-8	-4.162456E-3
5.315000E-8	-4.183012E-3
5.320000E-8	-4.230974E-3
5.325000E-8	-4.299492E-3
5.330000E-8	-4.323473E-3
5.335000E-8	-4.333751E-3
5.340000E-8	-4.391991E-3
5.345000E-8	-4.463935E-3
5.350000E-8	-4.505045E-3
5.355000E-8	-4.553008E-3
5.360000E-8	-4.618100E-3
5.365000E-8	-4.662636E-3
5.370000E-8	-4.686618E-3
5.375000E-8	-4.703747E-3
5.380000E-8	-4.703747E-3
5.385000E-8	-4.686618E-3
5.390000E-8	-4.666062E-3
5.395000E-8	-4.618100E-3
5.400000E-8	-4.535878E-3
5.405000E-8	-4.481064E-3
5.410000E-8	-4.463935E-3
5.415000E-8	-4.436528E-3
5.420000E-8	-4.395417E-3
5.425000E-8	-4.374862E-3
5.430000E-8	-4.354306E-3
5.435000E-8	-4.316622E-3
5.440000E-8	-4.278937E-3
5.445000E-8	-4.227548E-3
5.450000E-8	-4.159031E-3
5.455000E-8	-4.093939E-3
5.460000E-8	-4.028847E-3
5.465000E-8	-3.980884E-3
5.470000E-8	-3.967181E-3
5.475000E-8	-3.956903E-3
5.480000E-8	-3.946625E-3
5.485000E-8	-3.974033E-3
5.490000E-8	-4.025421E-3
5.495000E-8	-4.039124E-3
5.500000E-8	-4.045976E-3
5.505000E-8	-4.083661E-3
5.510000E-8	-4.107642E-3
5.515000E-8	-4.107642E-3
5.520000E-8	-4.124772E-3
5.525000E-8	-4.138475E-3
5.530000E-8	-4.107642E-3
5.535000E-8	-4.066532E-3
5.540000E-8	-4.035699E-3
5.545000E-8	-3.994588E-3
5.550000E-8	-3.950051E-3
5.555000E-8	-3.922644E-3
5.560000E-8	-3.905515E-3
5.565000E-8	-3.895237E-3
5.570000E-8	-3.908941E-3
5.575000E-8	-3.943200E-3
5.580000E-8	-3.991162E-3
5.585000E-8	-4.059680E-3
5.590000E-8	-4.138475E-3
5.595000E-8	-4.224122E-3
5.600000E-8	-4.333751E-3
5.605000E-8	-4.463935E-3
5.610000E-8	-4.576989E-3
5.615000E-8	-4.683192E-3
5.620000E-8	-4.789394E-3
5.625000E-8	-4.847634E-3
5.630000E-8	-4.854486E-3
5.635000E-8	-4.851060E-3
5.640000E-8	-4.830505E-3
5.645000E-8	-4.765413E-3
5.650000E-8	-4.672914E-3
5.655000E-8	-4.587267E-3
5.660000E-8	-4.505045E-3
5.665000E-8	-4.405695E-3
5.670000E-8	-4.309770E-3
5.675000E-8	-4.241252E-3
5.680000E-8	-4.203567E-3
5.685000E-8	-4.189864E-3
5.690000E-8	-4.172734E-3
5.695000E-8	-4.165882E-3
5.700000E-8	-4.203567E-3
5.705000E-8	-4.275511E-3
5.710000E-8	-4.330325E-3
5.715000E-8	-4.381713E-3
5.720000E-8	-4.450231E-3
5.725000E-8	-4.518749E-3
5.730000E-8	-4.559860E-3
5.735000E-8	-4.590693E-3
5.740000E-8	-4.611248E-3
5.745000E-8	-4.594119E-3
5.750000E-8	-4.556434E-3
5.755000E-8	-4.518749E-3
5.760000E-8	-4.470787E-3
5.765000E-8	-4.381713E-3
5.770000E-8	-4.258381E-3
5.775000E-8	-4.148753E-3
5.780000E-8	-4.063106E-3
5.785000E-8	-3.991162E-3
5.790000E-8	-3.929496E-3
5.795000E-8	-3.898663E-3
5.800000E-8	-3.919218E-3
5.805000E-8	-3.974033E-3
5.810000E-8	-4.035699E-3
5.815000E-8	-4.097365E-3
5.820000E-8	-4.155605E-3
5.825000E-8	-4.206993E-3
5.830000E-8	-4.234400E-3
5.835000E-8	-4.234400E-3
5.840000E-8	-4.210419E-3
5.845000E-8	-4.165882E-3
5.850000E-8	-4.097365E-3
5.855000E-8	-4.001440E-3
5.860000E-8	-3.902089E-3
5.865000E-8	-3.819867E-3
5.870000E-8	-3.761627E-3
5.875000E-8	-3.727368E-3
5.880000E-8	-3.723943E-3
5.885000E-8	-3.751350E-3
5.890000E-8	-3.826719E-3
5.895000E-8	-3.926070E-3
5.900000E-8	-4.021995E-3
5.905000E-8	-4.111068E-3
5.910000E-8	-4.193289E-3
5.915000E-8	-4.265233E-3
5.920000E-8	-4.302918E-3
5.925000E-8	-4.296066E-3
5.930000E-8	-4.254956E-3
5.935000E-8	-4.206993E-3
5.940000E-8	-4.162456E-3
5.945000E-8	-4.097365E-3
5.950000E-8	-3.994588E-3
5.955000E-8	-3.891811E-3
5.960000E-8	-3.802738E-3
5.965000E-8	-3.720517E-3
5.970000E-8	-3.655425E-3
5.975000E-8	-3.610888E-3
5.980000E-8	-3.569777E-3
5.985000E-8	-3.532093E-3
5.990000E-8	-3.532093E-3
5.995000E-8	-3.549222E-3
6.000000E-8	-3.562926E-3
6.005000E-8	-3.597185E-3
6.010000E-8	-3.658851E-3
6.015000E-8	-3.720517E-3
6.020000E-8	-3.782183E-3
6.025000E-8	-3.860978E-3
6.030000E-8	-3.926070E-3
6.035000E-8	-3.950051E-3
6.040000E-8	-3.967181E-3
6.045000E-8	-3.984310E-3
6.050000E-8	-3.967181E-3
6.055000E-8	-3.929496E-3
6.060000E-8	-3.915792E-3
6.065000E-8	-3.912366E-3
6.070000E-8	-3.878108E-3
6.075000E-8	-3.843849E-3
6.080000E-8	-3.830145E-3
6.085000E-8	-3.816442E-3
6.090000E-8	-3.816442E-3
6.095000E-8	-3.850700E-3
6.100000E-8	-3.888385E-3
6.105000E-8	-3.922644E-3
6.110000E-8	-3.980884E-3
6.115000E-8	-4.076809E-3
6.120000E-8	-4.165882E-3
6.125000E-8	-4.230974E-3
6.130000E-8	-4.306344E-3
6.135000E-8	-4.412546E-3
6.140000E-8	-4.529027E-3
6.145000E-8	-4.621526E-3
6.150000E-8	-4.696895E-3
6.155000E-8	-4.782543E-3
6.160000E-8	-4.875042E-3
6.165000E-8	-4.943559E-3
6.170000E-8	-4.981244E-3
6.175000E-8	-4.991522E-3
6.180000E-8	-4.991522E-3
6.185000E-8	-4.977818E-3
6.190000E-8	-4.933282E-3
6.195000E-8	-4.854486E-3
6.200000E-8	-4.755135E-3
6.205000E-8	-4.635229E-3
6.210000E-8	-4.481064E-3
6.215000E-8	-4.347455E-3
6.220000E-8	-4.268659E-3
6.225000E-8	-4.224122E-3
6.230000E-8	-4.210419E-3
6.235000E-8	-4.234400E-3
6.240000E-8	-4.278937E-3
6.245000E-8	-4.323473E-3
6.250000E-8	-4.381713E-3
6.255000E-8	-4.467361E-3
6.260000E-8	-4.553008E-3
6.265000E-8	-4.597545E-3
6.270000E-8	-4.604396E-3
6.275000E-8	-4.576989E-3
6.280000E-8	-4.505045E-3
6.285000E-8	-4.391991E-3
6.290000E-8	-4.241252E-3
6.295000E-8	-4.083661E-3
6.300000E-8	-3.936348E-3
6.305000E-8	-3.826719E-3
6.310000E-8	-3.754776E-3
6.315000E-8	-3.727368E-3
6.320000E-8	-3.751350E-3
6.325000E-8	-3.823293E-3
6.330000E-8	-3.902089E-3
6.335000E-8	-3.980884E-3
6.340000E-8	-4.080235E-3
6.345000E-8	-4.189864E-3
6.350000E-8	-4.261807E-3
6.355000E-8	-4.299492E-3
6.360000E-8	-4.344029E-3
6.365000E-8	-4.371436E-3
6.370000E-8	-4.368010E-3
6.375000E-8	-4.374862E-3
6.380000E-8	-4.405695E-3
6.385000E-8	-4.433102E-3
6.390000E-8	-4.474212E-3
6.395000E-8	-4.522175E-3
6.400000E-8	-4.549582E-3
6.405000E-8	-4.553008E-3
6.410000E-8	-4.546156E-3
6.415000E-8	-4.508471E-3
6.420000E-8	-4.439954E-3
6.425000E-8	-4.354306E-3
6.430000E-8	-4.237826E-3
6.435000E-8	-4.114494E-3
6.440000E-8	-4.021995E-3
6.445000E-8	-3.963755E-3
6.450000E-8	-3.912366E-3
6.455000E-8	-3.881533E-3
6.460000E-8	-3.891811E-3
6.465000E-8	-3.936348E-3
6.470000E-8	-4.008291E-3
6.475000E-8	-4.087087E-3
6.480000E-8	-4.148753E-3
6.485000E-8	-4.203567E-3
6.490000E-8	-4.265233E-3
6.495000E-8	-4.313196E-3
6.500000E-8	-4.330325E-3
6.505000E-8	-4.350880E-3
6.510000E-8	-4.361158E-3
6.515000E-8	-4.350880E-3
6.520000E-8	-4.350880E-3
6.525000E-8	-4.378288E-3
6.530000E-8	-4.409121E-3
6.535000E-8	-4.429676E-3
6.540000E-8	-4.460509E-3
6.545000E-8	-4.487916E-3
6.550000E-8	-4.494768E-3
6.555000E-8	-4.494768E-3
6.560000E-8	-4.515323E-3
6.565000E-8	-4.525601E-3
6.570000E-8	-4.501620E-3
6.575000E-8	-4.463935E-3
6.580000E-8	-4.426250E-3
6.585000E-8	-4.361158E-3
6.590000E-8	-4.278937E-3
6.595000E-8	-4.213845E-3
6.600000E-8	-4.169308E-3
6.605000E-8	-4.135049E-3
6.610000E-8	-4.107642E-3
6.615000E-8	-4.100790E-3
6.620000E-8	-4.138475E-3
6.625000E-8	-4.213845E-3
6.630000E-8	-4.265233E-3
6.635000E-8	-4.292640E-3
6.640000E-8	-4.340603E-3
6.645000E-8	-4.385139E-3
6.650000E-8	-4.395417E-3
6.655000E-8	-4.388565E-3
6.660000E-8	-4.381713E-3
6.665000E-8	-4.357732E-3
6.670000E-8	-4.320047E-3
6.675000E-8	-4.275511E-3
6.680000E-8	-4.230974E-3
6.685000E-8	-4.210419E-3
6.690000E-8	-4.217271E-3
6.695000E-8	-4.227548E-3
6.700000E-8	-4.244678E-3
6.705000E-8	-4.289214E-3
6.710000E-8	-4.330325E-3
6.715000E-8	-4.330325E-3
6.720000E-8	-4.313196E-3
6.725000E-8	-4.282363E-3
6.730000E-8	-4.220697E-3
6.735000E-8	-4.155605E-3
6.740000E-8	-4.104216E-3
6.745000E-8	-4.042550E-3
6.750000E-8	-3.984310E-3
6.755000E-8	-3.980884E-3
6.760000E-8	-4.021995E-3
6.765000E-8	-4.087087E-3
6.770000E-8	-4.169308E-3
6.775000E-8	-4.265233E-3
6.780000E-8	-4.364584E-3
6.785000E-8	-4.460509E-3
6.790000E-8	-4.535878E-3
6.795000E-8	-4.566712E-3
6.800000E-8	-4.570137E-3
6.805000E-8	-4.549582E-3
6.810000E-8	-4.494768E-3
6.815000E-8	-4.398843E-3
6.820000E-8	-4.278937E-3
6.825000E-8	-4.148753E-3
6.830000E-8	-4.045976E-3
6.835000E-8	-3.987736E-3
6.840000E-8	-3.946625E-3
6.845000E-8	-3.902089E-3
6.850000E-8	-3.874682E-3
6.855000E-8	-3.881533E-3
6.860000E-8	-3.895237E-3
6.865000E-8	-3.891811E-3
6.870000E-8	-3.871256E-3
6.875000E-8	-3.857552E-3
6.880000E-8	-3.847275E-3
6.885000E-8	-3.836997E-3
6.890000E-8	-3.833571E-3
6.895000E-8	-3.860978E-3
6.900000E-8	-3.919218E-3
6.905000E-8	-4.001440E-3
6.910000E-8	-4.097365E-3
6.915000E-8	-4.210419E-3
6.920000E-8	-4.344029E-3
6.925000E-8	-4.474212E-3
6.930000E-8	-4.583841E-3
6.935000E-8	-4.666062E-3
6.940000E-8	-4.720877E-3
6.945000E-8	-4.738006E-3
6.950000E-8	-4.714025E-3
6.955000E-8	-4.666062E-3
6.960000E-8	-4.604396E-3
6.965000E-8	-4.525601E-3
6.970000E-8	-4.443379E-3
6.975000E-8	-4.378288E-3
6.980000E-8	-4.333751E-3
6.985000E-8	-4.285789E-3
6.990000E-8	-4.227548E-3
6.995000E-8	-4.186438E-3
7.000000E-8	-4.179586E-3
7.005000E-8	-4.183012E-3
7.010000E-8	-4.189864E-3
7.015000E-8	-4.210419E-3
7.020000E-8	-4.241252E-3
7.025000E-8	-4.258381E-3
7.030000E-8	-4.268659E-3
7.035000E-8	-4.292640E-3
7.040000E-8	-4.306344E-3
7.045000E-8	-4.285789E-3
7.050000E-8	-4.258381E-3
7.055000E-8	-4.237826E-3
7.060000E-8	-4.203567E-3
7.065000E-8	-4.152179E-3
7.070000E-8	-4.093939E-3
7.075000E-8	-4.028847E-3
7.080000E-8	-3.956903E-3
7.085000E-8	-3.898663E-3
7.090000E-8	-3.867830E-3
7.095000E-8	-3.860978E-3
7.100000E-8	-3.884959E-3
7.105000E-8	-3.956903E-3
7.110000E-8	-4.035699E-3
7.115000E-8	-4.117920E-3
7.120000E-8	-4.224122E-3
7.125000E-8	-4.357732E-3
7.130000E-8	-4.463935E-3
7.135000E-8	-4.542730E-3
7.140000E-8	-4.614674E-3
7.145000E-8	-4.672914E-3
7.150000E-8	-4.683192E-3
7.155000E-8	-4.662636E-3
7.160000E-8	-4.611248E-3
7.165000E-8	-4.525601E-3
7.170000E-8	-4.409121E-3
7.175000E-8	-4.285789E-3
7.180000E-8	-4.165882E-3
7.185000E-8	-4.066532E-3
7.190000E-8	-3.998014E-3
7.195000E-8	-3.953477E-3
7.200000E-8	-3.936348E-3
7.205000E-8	-3.956903E-3
7.210000E-8	-3.991162E-3
7.215000E-8	-4.032273E-3
7.220000E-8	-4.076809E-3
7.225000E-8	-4.121346E-3
7.230000E-8	-4.176160E-3
7.235000E-8	-4.224122E-3
7.240000E-8	-4.227548E-3
7.245000E-8	-4.189864E-3
7.250000E-8	-4.152179E-3
7.255000E-8	-4.107642E-3
7.260000E-8	-4.039124E-3
7.265000E-8	-3.984310E-3
7.270000E-8	-3.967181E-3
7.275000E-8	-3.950051E-3
7.280000E-8	-3.953477E-3
7.285000E-8	-4.018569E-3
7.290000E-8	-4.100790E-3
7.295000E-8	-4.165882E-3
7.300000E-8	-4.248104E-3
7.305000E-8	-4.354306E-3
7.310000E-8	-4.422824E-3
7.315000E-8	-4.450231E-3
7.320000E-8	-4.463935E-3
7.325000E-8	-4.450231E-3
7.330000E-8	-4.395417E-3
7.335000E-8	-4.337177E-3
7.340000E-8	-4.285789E-3
7.345000E-8	-4.227548E-3
7.350000E-8	-4.172734E-3
7.355000E-8	-4.145327E-3
7.360000E-8	-4.128198E-3
7.365000E-8	-4.121346E-3
7.370000E-8	-4.131623E-3
7.375000E-8	-4.162456E-3
7.380000E-8	-4.200141E-3
7.385000E-8	-4.227548E-3
7.390000E-8	-4.227548E-3
7.395000E-8	-4.213845E-3
7.400000E-8	-4.206993E-3
7.405000E-8	-4.193289E-3
7.410000E-8	-4.159031E-3
7.415000E-8	-4.124772E-3
7.420000E-8	-4.107642E-3
7.425000E-8	-4.100790E-3
7.430000E-8	-4.107642E-3
7.435000E-8	-4.111068E-3
7.440000E-8	-4.100790E-3
7.445000E-8	-4.104216E-3
7.450000E-8	-4.152179E-3
7.455000E-8	-4.206993E-3
7.460000E-8	-4.227548E-3
7.465000E-8	-4.248104E-3
7.470000E-8	-4.268659E-3
7.475000E-8	-4.254956E-3
7.480000E-8	-4.220697E-3
7.485000E-8	-4.196715E-3
7.490000E-8	-4.162456E-3
7.495000E-8	-4.111068E-3
7.500000E-8	-4.073383E-3
7.505000E-8	-4.052828E-3
7.510000E-8	-4.039124E-3
7.515000E-8	-4.056254E-3
7.520000E-8	-4.097365E-3
7.525000E-8	-4.124772E-3
7.530000E-8	-4.152179E-3
7.535000E-8	-4.203567E-3
7.540000E-8	-4.241252E-3
7.545000E-8	-4.251530E-3
7.550000E-8	-4.272085E-3
7.555000E-8	-4.289214E-3
7.560000E-8	-4.265233E-3
7.565000E-8	-4.206993E-3
7.570000E-8	-4.141901E-3
7.575000E-8	-4.069957E-3
7.580000E-8	-4.004866E-3
7.585000E-8	-3.950051E-3
7.590000E-8	-3.891811E-3
7.595000E-8	-3.836997E-3
7.600000E-8	-3.819867E-3
7.605000E-8	-3.833571E-3
7.610000E-8	-3.850700E-3
7.615000E-8	-3.860978E-3
7.620000E-8	-3.898663E-3
7.625000E-8	-3.977458E-3
7.630000E-8	-4.059680E-3
7.635000E-8	-4.135049E-3
7.640000E-8	-4.224122E-3
7.645000E-8	-4.337177E-3
7.650000E-8	-4.433102E-3
7.655000E-8	-4.505045E-3
7.660000E-8	-4.580415E-3
7.665000E-8	-4.655785E-3
7.670000E-8	-4.696895E-3
7.675000E-8	-4.714025E-3
7.680000E-8	-4.731154E-3
7.685000E-8	-4.738006E-3
7.690000E-8	-4.724302E-3
7.695000E-8	-4.696895E-3
7.700000E-8	-4.655785E-3
7.705000E-8	-4.600970E-3
7.710000E-8	-4.542730E-3
7.715000E-8	-4.487916E-3
7.720000E-8	-4.429676E-3
7.725000E-8	-4.385139E-3
7.730000E-8	-4.350880E-3
7.735000E-8	-4.323473E-3
7.740000E-8	-4.313196E-3
7.745000E-8	-4.309770E-3
7.750000E-8	-4.299492E-3
7.755000E-8	-4.296066E-3
7.760000E-8	-4.326899E-3
7.765000E-8	-4.361158E-3
7.770000E-8	-4.364584E-3
7.775000E-8	-4.371436E-3
7.780000E-8	-4.409121E-3
7.785000E-8	-4.439954E-3
7.790000E-8	-4.443379E-3
7.795000E-8	-4.426250E-3
7.800000E-8	-4.405695E-3
7.805000E-8	-4.378288E-3
7.810000E-8	-4.337177E-3
7.815000E-8	-4.282363E-3
7.820000E-8	-4.234400E-3
7.825000E-8	-4.196715E-3
7.830000E-8	-4.145327E-3
7.835000E-8	-4.080235E-3
7.840000E-8	-4.028847E-3
7.845000E-8	-3.994588E-3
7.850000E-8	-3.943200E-3
7.855000E-8	-3.891811E-3
7.860000E-8	-3.895237E-3
7.865000E-8	-3.919218E-3
7.870000E-8	-3.922644E-3
7.875000E-8	-3.939774E-3
7.880000E-8	-3.974033E-3
7.885000E-8	-3.994588E-3
7.890000E-8	-4.004866E-3
7.895000E-8	-4.042550E-3
7.900000E-8	-4.083661E-3
7.905000E-8	-4.107642E-3
7.910000E-8	-4.135049E-3
7.915000E-8	-4.176160E-3
7.920000E-8	-4.210419E-3
7.925000E-8	-4.244678E-3
7.930000E-8	-4.309770E-3
7.935000E-8	-4.388565E-3
7.940000E-8	-4.467361E-3
7.945000E-8	-4.535878E-3
7.950000E-8	-4.590693E-3
7.955000E-8	-4.628378E-3
7.960000E-8	-4.659211E-3
7.965000E-8	-4.659211E-3
7.970000E-8	-4.624952E-3
7.975000E-8	-4.580415E-3
7.980000E-8	-4.546156E-3
7.985000E-8	-4.494768E-3
7.990000E-8	-4.443379E-3
7.995000E-8	-4.419398E-3
8.000000E-8	-4.391991E-3
8.005000E-8	-4.368010E-3
8.010000E-8	-4.381713E-3
8.015000E-8	-4.429676E-3
8.020000E-8	-4.470787E-3
8.025000E-8	-4.508471E-3
8.030000E-8	-4.549582E-3
8.035000E-8	-4.587267E-3
8.040000E-8	-4.614674E-3
8.045000E-8	-4.624952E-3
8.050000E-8	-4.604396E-3
8.055000E-8	-4.587267E-3
8.060000E-8	-4.594119E-3
8.065000E-8	-4.614674E-3
8.070000E-8	-4.631803E-3
8.075000E-8	-4.676340E-3
8.080000E-8	-4.751710E-3
8.085000E-8	-4.830505E-3
8.090000E-8	-4.885319E-3
8.095000E-8	-4.929856E-3
8.100000E-8	-4.967541E-3
8.105000E-8	-4.970967E-3
8.110000E-8	-4.936708E-3
8.115000E-8	-4.878468E-3
8.120000E-8	-4.809950E-3
8.125000E-8	-4.710599E-3
8.130000E-8	-4.580415E-3
8.135000E-8	-4.446805E-3
8.140000E-8	-4.302918E-3
8.145000E-8	-4.159031E-3
8.150000E-8	-4.049402E-3
8.155000E-8	-3.977458E-3
8.160000E-8	-3.922644E-3
8.165000E-8	-3.895237E-3
8.170000E-8	-3.929496E-3
